"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"217","Kalo tidak mampu berprestasi dan Ijazah serba Palsu janganlah jadi PENGKHIANAT BANGSA DAN NEGARA!!!
Tolak Jokowi 3… https://t.co/6b6FkKouCo",FALSE,24,NA,2022-12-04 15:24:18,TRUE,NA,"1599424362654097410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JejakDarahKM50_",14,FALSE,FALSE,NA,NA
"218","@radenrauf @TRANS7 @TRANSTV_CORP @poldajateng_ @nahdlatululama @kaesangp @ganjarpranowo @ratnadumila @jokowi imam M… https://t.co/Fv82l2tSrm",FALSE,0,"ghaib_lisan",2022-12-04 15:17:37,TRUE,"1599422159977615360","1599422681258295296","1490855616016896004","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghaib_lisan",0,FALSE,FALSE,NA,NA
"219","Macé.. torang setuju, sepakat 3 periode utk pakDhe @jokowi .
Sampaikan salam utk Pacé. https://t.co/kaZuis8iLf",FALSE,1,NA,2022-12-04 15:05:22,FALSE,NA,"1599419598583259137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kebenaran_HQQ",0,FALSE,FALSE,NA,NA
"220","Bencana Alam silih berganti tampaknya G.Semerutidak tahan meluapkan amarahnya, tanda akhir Pemimpin zalim pengkhian… https://t.co/ohp2cyLjNB",FALSE,17,NA,2022-12-04 15:04:50,TRUE,NA,"1599419464571060226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManusiaBumi2_",10,FALSE,FALSE,NA,NA
"221","Jokowi hanya bisa mengumpulkan manusia brengsek prestasi dan hatinya,
Manusia baik dan pintar disingkirkan.
Akibatn… https://t.co/zehoFKNWKb",FALSE,8,NA,2022-12-04 14:59:31,TRUE,NA,"1599418124599586816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManusiaBumi2_",8,FALSE,FALSE,NA,NA
"222","@bachrum_achmadi Terserah kau Kadrun kupret, mau pilih atau tidak, yg pasti pak jokowi sudah dan  skrg lagi menjala… https://t.co/N1jXlK2t28",FALSE,7,"bachrum_achmadi",2022-12-04 14:53:36,TRUE,"1599408459211935744","1599416635013885952","105085302","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToniSugiri",0,FALSE,FALSE,NA,NA
"223","Hanya dijaman Jokowi Pejabat kelakuan brengsek msh ditunjuk untuk menjabat.
Masih mau Jokowi 3 Periode?
3Periode ha… https://t.co/04UNTszBNP",FALSE,7,NA,2022-12-04 14:42:48,TRUE,NA,"1599413916920320004",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreedomlandSatu",4,FALSE,FALSE,NA,NA
"224","Yang makmur dijaman Jokowi itu hanya Oligarki, Pejabat korup &amp; Neo PKI selain itu tidak ada.
22 juta rakyat menderi… https://t.co/plQaCOHp4F",FALSE,8,NA,2022-12-04 14:38:22,TRUE,NA,"1599412803433287680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kingkong2_",5,FALSE,FALSE,NA,NA
"225","@Leonita_Lestari Udah lah 2 periode saja cukup. Kalian nih kayak takut sekali kalau jokowi udah gak menjabat kayak… https://t.co/CBpt14WVmT",FALSE,0,"Leonita_Lestari",2022-12-04 14:38:17,TRUE,"1599050911183429632","1599412783304814593","1202108075231989760","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OtterLaut",0,FALSE,FALSE,NA,NA
"226","Indonesia makin terpuruk dipimpin oleh Pemimpin serba Palsu dan Pengkhianat bangsa dan negara.
Tolak Jokowi 3 Perio… https://t.co/2ZJJsU5Z94",FALSE,27,NA,2022-12-04 14:02:49,TRUE,NA,"1599403856924114944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FR33D0ML4ND",21,FALSE,FALSE,NA,NA
"227","@PDemokrat Banyak aspirasi 3 periode @jokowi ,,,, perjuangkan !!!🙏🙏🙏",FALSE,0,"PDemokrat",2022-12-04 13:57:28,FALSE,"1599245791939682304","1599402509260697600","248199104","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AbdulKh29602993",0,FALSE,FALSE,NA,NA
"228","@decarlieracing @SemutMerah2024 @maspiyuaja @aniesbaswedan Sebuah amanah dari Allah SWT  dan rakyat sudah di emban… https://t.co/KmbDEfp3Bz",FALSE,0,"decarlieracing",2022-12-04 13:41:53,TRUE,"1598982136815824896","1599398586709872640","70669168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndyWinanto_AW",0,FALSE,FALSE,NA,NA
"229","@MustakimMuzafie Jokowi sudah 2 periode",FALSE,1,"MustakimMuzafie",2022-12-04 13:40:53,FALSE,"1599398087898066944","1599398337115205638","1475374674846515200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nusantara_one",0,FALSE,FALSE,NA,NA
"230","Siapa yang ingin Indonesia dipimpin  Jokowi 3 Periode ?
Negara hancur, utang segunung, anak bangsa terpecah belah,… https://t.co/bEG3vCU6Di",FALSE,8,NA,2022-12-04 13:29:08,TRUE,NA,"1599395380667748352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManusiaBumi2_",3,FALSE,FALSE,NA,NA
"231","@geloraco Rakyat  yang waras otaknya menghendaki Jokowi untuk 3 periode…….Jokowi presiden yg di cintai rakyat…….",FALSE,0,"geloraco",2022-12-04 13:25:36,FALSE,"1599219874018254848","1599394490997149698","3319260420","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yohaness6411",0,FALSE,FALSE,NA,NA
"232","@auerbachs_ jokowi 3 periode",FALSE,0,"auerbachs_",2022-12-04 13:24:42,FALSE,"1599356068299411456","1599394265054212097","2191474862","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rudolfvck",0,FALSE,FALSE,NA,NA
"233","@_melody_mellow @NongNayara @aniesbaswedan Tetap imigran kan?
Jokowi itu mantan walikota solo 2 periode, gubernur D… https://t.co/eClLIdNn8k",FALSE,0,"_melody_mellow",2022-12-04 13:10:25,TRUE,"1599032948283805702","1599390670644744193","1389677278615924737","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sergio_Fitz",0,FALSE,FALSE,NA,NA
"234","@geloraco Dan kami element Rakyat minta Jokowi lanjut 3 periode....",FALSE,0,"geloraco",2022-12-04 13:08:41,FALSE,"1599219874018254848","1599390233489190915","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaganhermawan75",0,FALSE,FALSE,NA,NA
"235","@ex_AnakLolina Klo ngedit yg kreatif lahh masa tgl sama foto nya berbeda...itu jaman jokowi periode pertama msh men… https://t.co/3KcMxNDCPP",FALSE,0,"ex_AnakLolina",2022-12-04 13:06:51,TRUE,"1599367214079307777","1599389773835403265","1547134387694993409","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rasya423",0,FALSE,FALSE,NA,NA
"236","@SiaranBolaLive Jokowi 3 periode",FALSE,0,"SiaranBolaLive",2022-12-04 12:46:48,FALSE,"1599383501182496768","1599384726066040834","756534156","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rbysd_",0,FALSE,FALSE,NA,NA
"237","@Ariefkasam2 @enothewinner @benzemafaraj_m @aniesbaswedan gw bukan kadroen tolol, gw pendukung jokowi 3 periode",FALSE,0,"Ariefkasam2",2022-12-04 12:36:50,FALSE,"1599381983624167425","1599382218421727233","830452582468374529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EbongCilik",0,FALSE,FALSE,NA,NA
"238","@elangbintang14 @jokowi Maka hasrat 3 periode itu amat membahayakan bangsa ini",FALSE,0,"elangbintang14",2022-12-04 12:34:03,FALSE,"1598900684933730305","1599381517096325120","183517457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damaiharilubis6",0,FALSE,FALSE,NA,NA
"239","@Khojan7 @saripudin1601 @fadlizon Hahahahaha. Cari info dulu yg bener. Heru itu pejabat karir di Pemda DKI, di bawa… https://t.co/NLKfJWWPa7",FALSE,0,"Khojan7",2022-12-04 12:23:35,TRUE,"1599327709330800641","1599378882498801664","1209595071428907008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JagaEtika",0,FALSE,FALSE,NA,NA
"240","@Ochip_21 @bachrum_achmadi Mna bukti nya bisa nunjukn gk klo ada yg minta 3 periode???? Klo yg minta relawan nya wa… https://t.co/j2RA4b211Y",FALSE,0,"Ochip_21",2022-12-04 12:15:17,TRUE,"1599356255902269440","1599376794653978624","1596489571717431296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BertaSurabaya",0,FALSE,FALSE,NA,NA
"241","@abu_waras Jokowi 3 periode",FALSE,0,"abu_waras",2022-12-04 12:13:36,FALSE,"1598682021949308931","1599376369347334144","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haris33532376",0,FALSE,FALSE,NA,NA
"242","Teriakan Jokowi 3 Periode, Ketua Jokowi Mania Menilai Tidak Etis: Bangsa Lagi Carut Marut https://t.co/qb7mjhBGDm",FALSE,90,NA,2022-12-04 12:05:33,FALSE,NA,"1599374344152846337",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","tvOneNews",14,FALSE,FALSE,NA,NA
"243","@DeenTalkToo @edhi_shi @abu_waras Cm masyarakat yg pengen P Jokowi  3 periode",FALSE,0,"DeenTalkToo",2022-12-04 12:04:03,FALSE,"1599370091510259713","1599373968019841024","1582575676661858306","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jud303i",0,FALSE,FALSE,NA,NA
"244","Pengaruh pak Jokowi dlm Raihan suara bisa dilihat berapa baik suara PDIP pada awal terpilih presiden baik periode 1… https://t.co/fXCYbko3zo",FALSE,1,NA,2022-12-04 11:38:39,TRUE,NA,"1599367577306030080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aressoes_io",0,FALSE,FALSE,NA,NA
"245","Warga negeri api pendukung si nGanu ketar ketir melihat Jokowi terus gandeng GP,. 

Mereka takut, sakit hati yg per… https://t.co/bxb1IjWJ5l",FALSE,132,NA,2022-12-04 11:37:13,TRUE,NA,"1599367214079307777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ex_AnakLolina",46,FALSE,FALSE,NA,NA
"246","@FerdinandHutah6 @datuakrajoangek Yakin deh ngga bakalan bisa kerja spt Pak @jokowi .. kebayang ngga kalau dia bene… https://t.co/jYjrArFpwZ",FALSE,29,"FerdinandHutah6",2022-12-04 11:25:07,TRUE,"1599319486430998528","1599364169777967104","1590150025270599680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DEXcember_Cityx",9,FALSE,FALSE,NA,NA
"247","Pernikahan Kaesang menjadi pernikahan ketiga yang digelar oleh Presiden Jokowi selama hampir sembilan tahun menjaba… https://t.co/t8dbdFbexh",FALSE,0,NA,2022-12-04 11:03:56,TRUE,NA,"1599358836837535746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suaradotcom",0,FALSE,FALSE,NA,NA
"248","Pada saat itu, Andi Widjajanto selaku Sekretaris Kabinet menjadi kambing hitam di tengah hubungan dingin Jokowi dan… https://t.co/J38RZGUS5s",FALSE,0,NA,2022-12-04 11:03:27,TRUE,NA,"1599358717950300161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suaradotcom",0,FALSE,FALSE,NA,NA
"249","Para pendukung Jokowi pun juga mencari kenyamanan-kenyamanan dengan melepaskan presiden tiga periode, isu perpanjan… https://t.co/RyB42T94ee",FALSE,211,NA,2022-12-04 10:58:34,TRUE,NA,"1599357489069580288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satriohendri",45,FALSE,FALSE,NA,NA
"250","@aktifissosmed @jokowi 1 periode lagi",FALSE,0,"aktifissosmed",2022-12-04 10:40:30,FALSE,"1599153247268532225","1599352939650646016","989364933354700800","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarisMubin",0,FALSE,FALSE,NA,NA
"251","@heny_suheri @NKRI_jokowisyoo Klean ga capek ya 2 periode tereak2 pngn jatuhin jokowi tapi gagal mulu🤣.. Masyarakat… https://t.co/j5zwqCLNAD",FALSE,0,"heny_suheri",2022-12-04 10:36:07,TRUE,"1599351125182124033","1599351837186199552","1593422258143342592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElinaDio",0,FALSE,FALSE,NA,NA
"252","@geloraco Spy berimbang, Gw lbh setuju diadakan referendum. pilihannya Jokowi turun sekarang atau lanjut 3 periode.… https://t.co/0j6nDHq4ux",FALSE,0,"geloraco",2022-12-04 10:33:30,TRUE,"1599219874018254848","1599351179796180992","3319260420","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danyharto",0,FALSE,FALSE,NA,NA
"253","@Atiq_2276 @myatharva @AyaniMel Lah..  jokowi yg lu jelek2in itu udah jadi gub jateng , gub DKI dan jd presiden 2 p… https://t.co/6vn4Mj1soI",FALSE,0,"Atiq_2276",2022-12-04 10:17:08,TRUE,"1599346491625472000","1599347062919028737","1482889123803594752","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veergioarsena",0,FALSE,FALSE,NA,NA
"254","JOKOWI yang tidak punya darah biru, bukan pemimpin partai, dan bukan politikus kondang bisa jadi Presiden selama in… https://t.co/cCNyQVX9ZN",FALSE,0,NA,2022-12-04 10:02:09,TRUE,NA,"1599343291010777089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anshorianca",0,FALSE,FALSE,NA,NA
"255","@DonAdam68 Bener..gaji kagak naik2 dan semua harga pd naik.pajak ud mencekek kayak drakula smua ..parah @jokowi men… https://t.co/cCJ0CCr7NP",FALSE,0,"DonAdam68",2022-12-04 09:30:38,TRUE,"1599257115914539015","1599335359464505344","1312514755","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ivan23683770",0,FALSE,FALSE,NA,NA
"256","@dhiemasrizaldy @Hijabi_Woman @aniesbaswedan @NasDem @dpw_nasdem_aceh Betul. Padahal fans Prabowo di 2014 dan 2019… https://t.co/0N154rhoeO",FALSE,0,"dhiemasrizaldy",2022-12-04 09:30:14,TRUE,"1599333450947100674","1599335260139184131","343754530","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gotdaamn_mf",0,FALSE,FALSE,NA,NA
"257","@agis_official Jgn ambil pusing, langsung pilih Prabowo aja di pilpres 2024. Jgn pilih yg lain. Kalian kan sdh dua… https://t.co/vxgUe1uZgg",FALSE,0,"agis_official",2022-12-04 09:25:08,TRUE,"1599036996445687809","1599333973448364038","1300113544076095489","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WPradhika",0,FALSE,FALSE,NA,NA
"258","@datuakrajoangek Di kemimpinan jokowi periode ke dua ada kepentingan jk yg terusik....",FALSE,3,"datuakrajoangek",2022-12-04 09:18:15,FALSE,"1599296316122992642","1599332243318931456","120663699","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaidun77199627",0,FALSE,FALSE,NA,NA
"259","Ketua relawan Jokowi Mania (Joman) sebut relawan Jokowi terbelah beberapa faksi, ada yang cari uang, dukung Jokowi… https://t.co/8BuSi0tXVu",FALSE,0,NA,2022-12-04 09:09:03,TRUE,NA,"1599329926238580738",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","kompascom",1,FALSE,FALSE,NA,NA
"260","@Hasbil_Lbs Jokowi 3 Periode...😆🤣",FALSE,0,"Hasbil_Lbs",2022-12-04 09:04:00,FALSE,"1599065500264591360","1599328656480178176","931419055549906944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JorgiPrima",0,FALSE,FALSE,NA,NA
"261","@IwanPangka @bachrum_achmadi Gak ngaruh drun suara loe, buktinya Jokowi tetap menang dua periode.🤗😅",FALSE,2,"IwanPangka",2022-12-04 08:51:27,FALSE,"1599260043677159424","1599325500035731458","1125343375803109377","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gr4sssss",0,FALSE,FALSE,NA,NA
"262","Wong pekok yg mau Jokowi 3 periode sama aja mau makar tu https://t.co/eXmTDzlo8H",FALSE,4,NA,2022-12-04 08:32:01,FALSE,NA,"1599320608537718785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cibel_tompelan",5,FALSE,FALSE,NA,NA
"263","@puspita3_eka @NasDem Emang dulu wktu jokowi mo 2 periode ga begitu bu?? 
Jan cuma liat skrg, ini negeri udh ancur2 an sejak 10 tahun an ...",FALSE,0,"puspita3_eka",2022-12-04 08:15:02,FALSE,"1598972517171232770","1599316333262696449","1373290141586919425","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pramuktiga",0,FALSE,FALSE,NA,NA
"264","@Gamaudungu @datuakrajoangek bener om, tapi bukankah surya paloh juga yg mendukung jokowi 2 periode.",FALSE,0,"Gamaudungu",2022-12-04 08:09:27,FALSE,"1599307181928910849","1599314926782517248","1431787346127589378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","setya_32116",0,FALSE,FALSE,NA,NA
"265","@geloraco Aneh ya ?
Kenapa maksa2 Jokowi mundur sebelum jabatan..
Tp begitu ada relawan yg menginginkan Jokowi 3 pe… https://t.co/60nG3aEo8T",FALSE,4,"geloraco",2022-12-04 08:08:51,TRUE,"1599219874018254848","1599314777431769089","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AprillioHadi",1,FALSE,FALSE,NA,NA
"266","@tvOneNews Pencapaian jokowi 2 periode..menikahkan 3 anaknya dan mnjdikan anak dan mantunya jadi walikota..salute",FALSE,1,"tvOneNews",2022-12-04 08:07:19,FALSE,"1599310420090957824","1599314393250295808","55507370","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2024harapanbaru",0,FALSE,FALSE,NA,NA
"267","Informasi tentang perubahan Konstitusi Tetang penambahan Periode Dari 2 jadi 3 periode Jabatan Presiden Kembali Men… https://t.co/9fenbJJJ1n",FALSE,3,"Sudiyanto204573",2022-12-04 07:58:29,TRUE,"1591036267416145922","1599312170604724224","1242838129444151296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sudiyanto204573",0,FALSE,FALSE,NA,NA
"268","@geloraco Lingkaran luhut yg kaya raya selama 2 periode jadi presiden, belum kenyang mrk siapkan ganjar penerus jokowi...",FALSE,0,"geloraco",2022-12-04 07:43:35,FALSE,"1599216931277766657","1599308420540399616","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MensosJ",0,FALSE,FALSE,NA,NA
"269","Makanya suruh 3 periode, biar beban masa depan diselesaikan Jokowi. Ga usah kasih yg lain.

Dengar Jokoi 3 periode… https://t.co/a6feXsPuHj",FALSE,36,NA,2022-12-04 07:39:03,TRUE,NA,"1599307276632064000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kadrunmampos",2,FALSE,FALSE,NA,NA
"270","@geloraco Jokowi gentle dak ada kata malu...maju trus apapun masalahnya Pasti terselesaikan..Presiden Terbaik 2 per… https://t.co/zG7IsT4U4b",FALSE,0,"geloraco",2022-12-04 07:38:36,TRUE,"1599275207503454211","1599307166619664384","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pati3Sakao",0,FALSE,FALSE,NA,NA
"271","@bachrum_achmadi Kadal buluk kadang suka bener dikit otaknya 😅
Utang Soeharto dan si kebo mangkrak diakumulasi..

K… https://t.co/vbqAbeMJhB",FALSE,3,"bachrum_achmadi",2022-12-04 07:38:18,TRUE,"1598910060188823552","1599307088706273281","105085302","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ScioCogitoCredo",0,FALSE,FALSE,NA,NA
"272","@geloraco Pak jokowi suruh mundur kmna?,,mundur kebelakang rumah 😁😁,,sabar,,sabar,,2024 pasti pak jokowi mundur kok… https://t.co/fwa8lbj4KY",FALSE,0,"geloraco",2022-12-04 07:32:43,TRUE,"1599219874018254848","1599305684432326658","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MakmuriHamid",0,FALSE,FALSE,NA,NA
"273","@firmanstosa @keuangannews_id JK bagian dari Oligarki, Belio hrs selamat diri, Keluarga &amp; Harta-Bendanya, makanya j… https://t.co/EytDWjiEcF",FALSE,0,"firmanstosa",2022-12-04 07:11:04,TRUE,"1599023582642065414","1599300234320179200","1483309927678750722","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BangPitung_AJW",0,FALSE,FALSE,NA,NA
"274","@geloraco Kami sebagai pro jokowi apabila UU konstitusi mengizinkan kami ingin jokowi lanjut 3 periode setuju gk… https://t.co/EC1XayMPyv",FALSE,5,"geloraco",2022-12-04 07:05:19,TRUE,"1599219874018254848","1599298790909177856","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhonaz191",0,FALSE,FALSE,NA,NA
"275","@karniilyas Ntar saat Jan Ethes jadi Presiden. Jokowi 3 ,periode, dilanjutkan  ama Kaesang 3 Periode , diteruskan a… https://t.co/SlD5nTfNgv",FALSE,0,"karniilyas",2022-12-04 06:44:51,TRUE,"1598732949335441409","1599293636671590400","148472804","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koncektanah",0,FALSE,FALSE,NA,NA
"276","@BenyKohar @jokowi Goblok?? kok.. dua periode..?? 
Apa elu gak mikir? Wkwkwk",FALSE,0,"BenyKohar",2022-12-04 06:44:37,FALSE,"1598998505028476929","1599293580274978817","1548459205321175040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NugrosOdang",0,FALSE,FALSE,NA,NA
"277","@elangbintang14 @jokowi Pendukung nya pasti bilang jokowi hebaaaat..bayangin klo dia menjabat 3 periode laut dn langit bisa di jual ke aseng",FALSE,0,"elangbintang14",2022-12-04 06:42:02,FALSE,"1598900684933730305","1599292929302220801","183517457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amakmahdali1981",0,FALSE,FALSE,NA,NA
"278","Juga sebagai bekal untuk melakukan analisis terhadap prospek perekonomian Indonesia ke depan, akankah lebih baik, a… https://t.co/AqiEnaHlyI",FALSE,1,NA,2022-12-04 06:22:23,TRUE,NA,"1599287986054901760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","didienAZHAR",0,FALSE,FALSE,NA,NA
"279","Memaparkan teori maupun empiris perekonomian Indonesia selama era Jokowi, dan juga selayang pandang dari periode se… https://t.co/sTbnDFJWHP",FALSE,0,NA,2022-12-04 06:19:49,TRUE,NA,"1599287336730505216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","didienAZHAR",0,FALSE,FALSE,NA,NA
"280","Catatan @kemkominfo : 
Frans Seda pernah menjabat Menteri Keuangan Periode 1966-1968. 

Bahkan Frans Seda tidak saj… https://t.co/XYj0jbHdYY",FALSE,1,NA,2022-12-04 06:05:27,TRUE,NA,"1599283724864356352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaGtng",1,FALSE,FALSE,NA,NA
"281","Berita ini mengejutkan semua orang! Inilah Hebatnya PRESIDEN kita Bapak Ir H Joko Widodo sangat2 memperhatikan Raky… https://t.co/A2t8xZhq7E",FALSE,0,NA,2022-12-04 05:56:45,TRUE,NA,"1599281532996587522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JakaJak69467744",0,FALSE,FALSE,NA,NA
"282","@deAr_idir @RamliRizal Yah gimana ya bro, pa jokowi kan jabat 2x periode, sekarang tahun ke 8 masa jabatannya. waja… https://t.co/aj3oxSgbX2",FALSE,46,"deAr_idir",2022-12-04 05:42:14,TRUE,"1598926721226375171","1599277881691361280","123349204","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","achmad_afifah",0,FALSE,FALSE,NA,NA
"283","@geloraco dan kami lintas Kabupaten meminta @jokowi teruskan perjuangan sampe kelar periode ☝☝☝",FALSE,1,"geloraco",2022-12-04 05:39:45,FALSE,"1599219874018254848","1599277256924606465","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LumowaS",0,FALSE,FALSE,NA,NA
"284","@KunkunTarkun @HendroWibowoYZA @detikcom Gausa sok2an black campaign Anies. Ntar gw counter sma janji dan realisasi… https://t.co/H3pVF53RU2",FALSE,0,"KunkunTarkun",2022-12-04 05:37:56,TRUE,"1599217230285504512","1599276797149184002","1547402423173464065","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeulawahAgm",0,FALSE,FALSE,NA,NA
"285","@abu_waras Apa bedanya ngana dgn cebong pendukung jokowi yg sama2 pengen dapat tiga periode?",FALSE,0,"abu_waras",2022-12-04 05:24:37,FALSE,"1598682021949308931","1599273445732233216","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hyacint57863483",0,FALSE,FALSE,NA,NA
"286","@LaTongge @Kenda18494760 @OposisiCerdas Kadrun bego, halu keterusan ga mau terima kenyataan Jokowi sudah menang 2 p… https://t.co/96kkUt6Drb",FALSE,0,"LaTongge",2022-12-04 05:23:11,TRUE,"1599272012353916928","1599273085584412672","1220796927790350337","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","datukma37848351",0,FALSE,FALSE,NA,NA
"287","@CNNIndonesia Opung cs gunakan momen tanam budi sekalian promosi ganjar penerus jokowi. 

Belum kenyang 2 periode ya pung, nambah nih.... 😛",FALSE,19,"CNNIndonesia",2022-12-04 05:12:52,FALSE,"1599257852572729344","1599270491411591169","17128975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MensosJ",0,FALSE,FALSE,NA,NA
"288","@geloraco Setiap hari orang² gila suruh presiden mundur, tapi nggak pernah berhasil ! berharap pak jokowi 3 periode… https://t.co/JbYZW6SMTs",FALSE,9,"geloraco",2022-12-04 04:58:29,TRUE,"1599219874018254848","1599266870921932800","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","04Pvtra",0,FALSE,FALSE,NA,NA
"289","@geloraco Kalau mayoritas  rakyat minta pak Jokowi 3 periode boleh juga",FALSE,3,"geloraco",2022-12-04 04:52:37,FALSE,"1599219874018254848","1599265395462254592","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KNorris2021",0,FALSE,FALSE,NA,NA
